"","person_id","offer_num1","offer_num2","offer_num3","offer_num4","offer_num5","offer_num6","offer_viewed1","offer_viewed2","offer_viewed3","offer_viewed4","offer_viewed5","offer_viewed6"
"220","bd215efd787d4305a006a56154fbcb67","offer8","offer4",NA,"offer8",NA,"offer5",1,NA,NA,1,NA,NA
"221","f970eafddcb34154aa4d646b4a71ca34","offer1","offer2","offer3",NA,"offer6","offer7",1,1,1,NA,1,1
"222","4bbcb71a7f75455e9957413cf743fef7","offer1","offer10",NA,"offer4",NA,NA,1,NA,NA,NA,NA,1
"223","9ef935700f384fefa0e1a34f92555abd","offer7","offer10","offer8","offer5","offer10",NA,1,NA,1,NA,NA,NA
"224","b268f71b99b94e1485ed1ccd4c20007b","offer8","offer6","offer8","offer8","offer9","offer8",1,1,1,1,1,1
"225","91d4029efe87429984d0152b669cea65","offer6","offer10","offer3",NA,"offer8","offer6",1,1,1,NA,1,1
"226","01ef4c6618b64334a15914ff9963eaac","offer3","offer10","offer6",NA,"offer5",NA,NA,NA,1,NA,NA,NA
"227","7a7aece75d5347bd869fbcf707aea6b1","offer1",NA,"offer7",NA,"offer6",NA,1,NA,1,NA,1,NA
"228","8f7dd3b2afe14c078eb4f6e6fe4ba97d","offer2",NA,"offer10","offer8",NA,NA,1,NA,1,1,NA,NA
"229","8b5ae6d6547745d5adae0b0828de3f7d","offer9",NA,"offer9","offer9","offer6","offer6",1,NA,1,1,1,1
"230","bf5e5a7d926e4cbfb2da22f8f7d5c18c","offer7","offer8",NA,"offer8","offer3","offer2",1,1,NA,1,NA,1
"231","f8756fc0eea24e7ba3ccd846efc4d0d5","offer4",NA,NA,"offer9","offer9",NA,NA,NA,NA,NA,1,NA
"232","5e97488a58c641ea8ecb05a8e27fddc4","offer2","offer3","offer6","offer5","offer3","offer6",1,NA,1,NA,NA,1
"233","e6590c7f954f4ff482c069b45070b351","offer9","offer5","offer5","offer2","offer1","offer9",1,NA,NA,1,1,1
"234","bb9cf26ad43044a3b0dd90c22bbd05d1","offer5","offer9","offer2","offer7","offer8","offer2",NA,1,1,1,1,1
"235","0861b9ca31b741bb8b411b18f82d18f6","offer9","offer9","offer8","offer9","offer5","offer7",1,1,1,1,NA,1
"236","599ad9ceb6f94a6283da40a556bdc262","offer3","offer6","offer3",NA,"offer5",NA,1,1,NA,NA,NA,NA
"237","eefbc1aac05142aeb0ce661d3a19ae48","offer7","offer10","offer2","offer8","offer1","offer9",1,NA,NA,NA,1,1
"238","c34eaeb9e68248c382e4483328bb9867","offer3","offer5",NA,"offer8","offer9","offer6",NA,NA,NA,1,1,1
"239","1794e0fdfb414ac8a63bf0f26aa01c42","offer10","offer8",NA,"offer8","offer7","offer6",1,1,NA,NA,1,1
"240","bf6849a39d3640069a65f44f8b01f5da","offer3","offer8","offer6","offer7","offer9","offer1",1,1,1,1,1,1
"241","717a423a31284ce1b767cad1c471d968","offer6",NA,"offer9",NA,NA,NA,1,NA,1,NA,NA,NA
"242","82bd3f2f916d4e5bbc4b1ac9aa88d5a9","offer2","offer3",NA,"offer1",NA,NA,1,NA,1,1,NA,NA
"243","ca900921cfdd4b11a432df6f46a3e26d","offer4","offer7","offer9","offer4","offer3","offer4",NA,1,1,NA,NA,NA
"244","b94c7601b17b41609daa2e3e56c3f53d","offer1","offer7",NA,"offer9","offer10","offer10",1,1,NA,1,1,1
"245","b4a4a6b9648a45baa15f438ffb5565e9","offer8","offer1","offer5",NA,"offer3","offer1",1,1,NA,NA,NA,1
"246","eee612e774e8463baa95a9743ab2385d","offer8","offer7",NA,"offer9","offer10",NA,1,1,NA,1,NA,1
"247","07ebe89c877e4328b60f4e5676452ee1","offer8","offer7",NA,"offer3","offer4","offer3",NA,1,NA,NA,1,1
"248","371d6b3a983547709252bbbcbedda147","offer9","offer9","offer6","offer5","offer9","offer10",1,1,1,NA,NA,NA
"249","ea8a1cb1c56e42e4807e9ec27b95b97b","offer7","offer8",NA,"offer7","offer9","offer10",1,1,NA,1,1,NA
"250","709189c4727342a782cd28ad41c1b316","offer2","offer5",NA,"offer5","offer7",NA,1,NA,NA,NA,1,NA
"251","c0f9e4bb1f3a4d30a34f5a835b2c97ea","offer4","offer3","offer7","offer1","offer6",NA,NA,NA,1,1,NA,1
"252","deadd48aebb74e369f62aefe22bf0dae","offer2","offer4","offer2",NA,NA,"offer8",1,NA,NA,1,NA,1
"253","e90d09506c874b06a6668841664ccdc1","offer10","offer8","offer3","offer6","offer9","offer2",1,1,NA,1,1,1
"254","cda87c53c8434854b78be68c0cde4848","offer9","offer3","offer6","offer3","offer3",NA,1,1,1,1,1,NA
"255","be2b393781594f4da055ef99b4d95e48","offer10",NA,"offer3","offer7","offer7","offer3",1,NA,1,1,1,NA
"256","7da4476ec7234c0fa8f05d2336669212","offer1","offer8",NA,"offer9","offer9","offer9",1,1,NA,1,1,1
"257","a0f63f6e1285445dbbdcc5d4943c843f","offer2","offer2",NA,"offer7","offer3","offer6",1,1,NA,1,1,1
"258","b9326b9931164a05ab2c76266832d481","offer7","offer8",NA,"offer3","offer1",NA,1,1,NA,1,1,NA
"259","c32496c5eddb45439d652b7032cac8cb","offer3","offer4","offer4",NA,NA,"offer9",1,NA,NA,NA,NA,1
"260","b3ad8755d0ac47faa6e9c10954fec6a4","offer2","offer4","offer9","offer6","offer1","offer4",1,NA,1,1,NA,1
"261","fe23d94e175742209abf65cfbc684153","offer9","offer3",NA,"offer10","offer1","offer8",1,1,NA,1,1,NA
"262","4c51ba3886b84781996ca15d42af505d","offer3",NA,NA,"offer7",NA,NA,NA,NA,NA,1,NA,NA
"263","ee8eccee44354ee38eea7b4704514136","offer1","offer9","offer3","offer10","offer5",NA,1,1,1,NA,1,NA
"264","1e917541b9324d93bde2bf5ec7ee21a7","offer3","offer7","offer10",NA,"offer2","offer3",NA,1,NA,NA,1,1
"265","991092556dfe4af39a5e446fd2746ac0","offer1","offer2",NA,"offer9","offer1","offer7",1,1,NA,1,1,1
"266","39069e7cd52e474d8c97d8162609bca1","offer1","offer2","offer2","offer1","offer7","offer7",1,1,1,NA,1,1
"267","a7456960b600412fa516433d4821361c","offer7","offer4","offer3","offer7","offer2","offer3",1,NA,NA,1,1,1
"268","8a61b3953f244ff1aecd5ea5e48ac74d","offer6","offer5","offer6","offer8","offer2","offer9",1,NA,NA,1,1,1
"269","49a0367c0c93404e808c77f423759eff","offer3","offer6","offer8","offer10","offer5","offer6",NA,1,1,NA,NA,1
"270","62274260252f4b04962ec2f85295b447","offer6","offer2",NA,"offer4","offer9","offer1",1,1,NA,1,1,1
"271","4c1c14245a1f4b138ae662fe2243342f","offer3","offer7","offer9",NA,"offer9","offer5",1,1,1,NA,1,1
"272","4df1ca80efca48759fa62d668378451d","offer5","offer3","offer7","offer2",NA,"offer2",NA,NA,1,1,NA,1
"273","850246fb2a30414eb76ac3e091c090aa","offer10","offer1","offer6",NA,NA,"offer6",1,1,1,NA,NA,1
"274","c93f9619abd642a684bd79953cef992c","offer5","offer2","offer2","offer5","offer2","offer2",NA,1,1,NA,1,1
"275","ac62a9c77646419e94900201f4094e40","offer3",NA,"offer7","offer3","offer3","offer5",1,NA,1,1,NA,1
"276","462445d316a446eeaf3b21bd398cb87d","offer2",NA,"offer3","offer2","offer5","offer9",1,NA,NA,1,NA,1
"277","a30a693afbd74047a3796bfb7d10e740","offer1",NA,"offer10","offer8","offer5","offer4",1,NA,NA,1,1,1
"278","9ddafd9acd6e441a8ebf8845e2ac5319","offer2","offer5","offer1",NA,"offer2","offer3",1,NA,1,NA,1,1
"279","0e72fad934a74c2c97a98c525d64f738","offer10","offer1","offer6",NA,"offer4","offer8",1,1,1,NA,NA,1
"280","d11e7279219b418eb0133758d88ee285","offer10","offer8",NA,"offer8",NA,"offer9",1,1,NA,1,NA,1
"281","f8c45b7197e2414dac38c6f36f4d492f","offer1","offer9",NA,"offer7","offer4","offer1",1,1,NA,1,1,1
"282","f5b84c63d6514f02bed8258e627f172d","offer8","offer2","offer7","offer9",NA,"offer10",1,1,1,1,NA,NA
"283","c36c95e9e3e64a48be96977a82f8a753","offer4",NA,"offer2","offer4","offer8","offer3",1,NA,1,NA,1,1
"284","4cbe33c601a5407f8202086565c55111","offer3",NA,"offer5","offer10","offer1",NA,1,NA,NA,1,1,NA
"285","63682fd0e2454fe098a3aad2c76e0054","offer7","offer4","offer7","offer5",NA,"offer2",1,NA,NA,NA,NA,1
"286","85727ebd2e324b60839c149682294ba7","offer7",NA,NA,"offer9",NA,"offer8",1,NA,NA,1,NA,1
"287","4cce01bbc3d742c994f654f8c1ecd6b4","offer5","offer9","offer7","offer3",NA,"offer8",NA,1,1,NA,1,1
"288","7117a7713dfa4941bf653b99926cd28d","offer3","offer3","offer2","offer3","offer1","offer5",1,1,1,NA,1,NA
"289","611846bccd6b4c35ba48ed6b165b2c2d","offer4",NA,"offer3",NA,NA,"offer8",NA,NA,1,NA,NA,1
"290","06b99e8cc24b426f8a578c749974b88a","offer9","offer8","offer10","offer9",NA,"offer10",1,1,NA,1,NA,NA
"291","e262142cfb3f4c87ab26ba7dd09562aa","offer4","offer6","offer5","offer10","offer7","offer2",NA,1,NA,NA,1,1
"292","78364f0145d342c2bd44a169cfb9c332","offer8","offer5","offer4","offer2","offer3","offer3",1,NA,NA,1,NA,NA
"293","fae5f722dce445c1ae311729464943cf","offer4","offer5","offer7","offer3","offer3","offer3",1,1,1,1,1,1
"294","b432b74402bb4981a4651c8df1670365","offer2","offer1","offer5","offer4","offer6","offer6",1,1,NA,NA,1,1
"295","d6e40d21be454a08853aeafbd3532647","offer8","offer3","offer1","offer5",NA,"offer4",1,1,NA,1,NA,1
"296","b6874ec74838469482e7bcce0251acdd","offer8","offer5","offer3","offer8",NA,"offer7",1,NA,NA,1,NA,1
"297","dc5b1efbc3784d10ad98c4809f2bc010","offer8","offer9",NA,"offer2","offer10","offer8",1,1,NA,1,1,1
"298","79d6e0ec46a8486a9df7b24552be074b","offer9",NA,"offer1","offer10","offer7","offer2",1,NA,1,1,NA,1
"299","dce9bfaf37e64b75b5c40866cfe71c80","offer6","offer8","offer3","offer7","offer9","offer7",1,1,1,1,1,1
"300","42e511d82add46d4b0038ab71015f1b5","offer1","offer10","offer7",NA,"offer4","offer6",1,NA,1,NA,NA,1
"301","3f297d8938564fdbbcd73db63bc8ce54","offer10","offer3","offer8",NA,"offer10","offer8",1,1,1,NA,NA,1
"302","5749731ed31948abb540a956963926ba","offer3","offer1","offer1","offer9","offer2","offer8",1,1,1,1,1,1
"303","cffd46a4ad444357a62f3929cd07a072","offer10","offer7","offer3",NA,"offer3",NA,NA,1,NA,NA,1,NA
"304","576e6eed3c6a4ac682ebd35b7ea672f4","offer3",NA,NA,"offer10",NA,"offer1",NA,NA,NA,NA,NA,1
"305","901e3bdd943244ccb87af0ed7dcf0680","offer9",NA,"offer1","offer9",NA,"offer10",NA,1,NA,1,NA,NA
"306","d0168acdc0674ecab25e5c18271160d1","offer1","offer7","offer6","offer1",NA,NA,1,1,1,1,NA,NA
"307","55c69bafc66d4bf6a7df7f1f752c1b38","offer6",NA,"offer1","offer8","offer2","offer8",1,NA,1,1,1,1
"308","6e43570e4517416cb3bcadd49d3da70f","offer4","offer10","offer3",NA,"offer7","offer3",1,1,1,NA,1,1
"309","5fc96150a4994e3c982e723d06d35e8b","offer8","offer6",NA,"offer4","offer4","offer8",1,1,NA,NA,1,NA
"310","227f2d69e46a4899b70d48182822cff6","offer2",NA,NA,NA,"offer8","offer1",1,NA,NA,NA,1,1
"311","a2eab1f4ba0c4d339de106c93d509679","offer1","offer9","offer3","offer2",NA,"offer2",1,1,1,1,NA,1
"312","d2d8012642ec43e09c18dd814bd1ec6c","offer9","offer2","offer1",NA,NA,NA,1,1,1,NA,NA,NA
"313","bf60d102f38c4f2aacb09c2df487b7fc","offer9","offer6",NA,"offer10",NA,"offer1",1,1,NA,NA,NA,1
"314","75da3f6ef64b4bdebc1045dfa2bbb546","offer1",NA,"offer2",NA,"offer6",NA,1,NA,NA,1,1,NA
"315","3115295d227b45ba918d691687350672","offer1","offer7","offer2","offer4","offer6","offer1",1,1,1,NA,1,1
"316","80712efd45a84787b08074798ac40429","offer1","offer8","offer6","offer6","offer7","offer3",1,1,1,1,1,NA
"317","30333ea9ee1e4405adf1b5c54dd60553","offer6","offer6","offer4","offer10","offer10","offer8",1,1,NA,NA,NA,1
"318","bb0f25e23a4c4de6a645527c275cd594","offer6","offer4",NA,"offer5","offer1","offer6",1,1,NA,1,1,1
"319","b8dc729c581045a59f2186c210c5a06c","offer5",NA,"offer5",NA,NA,"offer6",NA,NA,NA,NA,NA,1
"320","d7282e3f7eec4cc5a38212189af80d2e","offer4",NA,NA,NA,"offer2","offer9",NA,NA,NA,NA,1,1
"321","7ab8b28bc5044b56b13aa5ed2f12bc40","offer10","offer4","offer8","offer8","offer6","offer2",NA,NA,1,1,1,1
"322","055a06b9a6ad42fcaa1fe7706b5e21aa","offer1",NA,"offer1","offer4","offer9","offer4",1,NA,1,NA,NA,NA
"323","fc41f98eaccc4c6e9ba3d3361714c527","offer3",NA,"offer6",NA,NA,"offer8",1,NA,NA,1,NA,1
"324","93893ec00b5346228088f867e6164b1e","offer3","offer7","offer7","offer6","offer8","offer8",1,1,1,1,NA,1
"325","eaaa456d803e49798017100b16fda6c5","offer4","offer5","offer8","offer4","offer3","offer1",NA,NA,1,NA,NA,1
"326","be7ff3cb6bf84ce395471e52b64b70c6","offer4","offer10","offer2","offer1","offer6","offer9",1,1,1,1,1,1
"327","60038831ac7b4638ae031f61c61486a2","offer6","offer6",NA,"offer3","offer4",NA,1,1,NA,NA,1,NA
"328","b65eaba56d124588aed15c484db427a8","offer2","offer1","offer8",NA,NA,"offer3",1,1,1,NA,NA,1
"329","d3027a3344e443869ffd7b39aa99acc8","offer2","offer6",NA,"offer3","offer6","offer2",1,1,NA,NA,1,1
"330","c2c72ce6038644c797208046d1e3498a","offer9",NA,"offer3","offer3","offer5","offer9",1,NA,NA,NA,NA,1
"331","ca369d4c5c0c4bb996bf78ec0b65775b","offer9","offer2","offer7","offer2","offer7","offer6",1,1,1,1,NA,1
"332","5979ee1e3e744c98afd9f72d9be32546","offer4","offer5","offer7","offer2",NA,"offer8",NA,NA,1,1,NA,1
"333","35ad0c309d7743e6bb03025ee6008100","offer5",NA,"offer1","offer7","offer5","offer6",1,NA,NA,1,NA,1
"334","747a2170abe34708aefe3c6de2b96241","offer5","offer10","offer3",NA,NA,"offer2",1,1,NA,1,NA,1
"335","8ff5631582df4e07a0df6d4c59c86000","offer6",NA,"offer8",NA,"offer8",NA,1,NA,1,NA,1,NA
"336","7170e85765bb4fd580035c6469620252","offer6",NA,"offer9","offer3","offer6","offer2",1,NA,1,1,1,1
"337","8e9cc6311a2e450c9d95f98f1f10c17e","offer9",NA,"offer8","offer10","offer1",NA,1,NA,NA,1,1,NA
"338","1ccdd48ea41247248269cb0c5805ca12","offer8",NA,NA,"offer2","offer2","offer5",1,NA,NA,1,1,NA
"339","ec290c4f5c204a4c85f256ee190bd583","offer4","offer6","offer8","offer10",NA,"offer7",1,1,NA,1,NA,1
"340","71b61cc2a3004060b66070ff75168a17","offer5",NA,"offer10","offer8","offer10","offer2",NA,NA,1,1,1,1
"341","d60b6ba27b854d82a66e92c81cc776ef","offer4","offer6","offer2","offer9","offer10",NA,NA,1,1,NA,NA,NA
"342","adeaeb917eac4f4ab806e68981a51703","offer4","offer1","offer5","offer1",NA,"offer9",1,1,NA,1,NA,1
"343","459b2f93d34d46c9aa44614ec2ad27f5","offer3","offer5","offer6","offer3","offer4",NA,NA,NA,1,NA,1,NA
"344","7f162ea908464199a7c80d2573c532a9","offer7","offer10",NA,"offer8",NA,NA,1,1,NA,1,NA,NA
"345","4fb0ad91097a4e6984f2ba6891274520","offer10","offer10","offer3","offer5","offer1","offer4",NA,1,NA,NA,1,NA
"346","4051d8962dfd4b39ab77d39f6440ccb8","offer10","offer3","offer2","offer10","offer2","offer2",1,1,1,1,1,1
"347","25ff4f5d2d354e599980dc5fd3f50021","offer7","offer2","offer5","offer10","offer5","offer6",1,1,NA,1,NA,1
"348","87cef380122f4b21bd8b60979340eb2b","offer8",NA,"offer9","offer1","offer1",NA,1,NA,1,1,1,NA
"349","efeaf350ca114cf685a0e15c482b74fa","offer1",NA,"offer4","offer3","offer6","offer1",1,NA,NA,NA,1,1
"350","d7d78a3fabfc4f53883e5fa624c3d612","offer7","offer7","offer3","offer9",NA,NA,1,1,NA,1,NA,NA
"351","580282318a424572b41b1ad3516eb976","offer1","offer2","offer4","offer6","offer3","offer3",1,1,1,1,1,1
"352","265189106dc54eb9863e31f174e66d64","offer6","offer10","offer1","offer9","offer7","offer8",1,NA,NA,NA,1,1
"353","c036caeb35f744da8c3c36ddfa002bf3","offer6","offer1",NA,"offer1",NA,"offer2",1,NA,NA,1,NA,1
"354","86cd0fa338aa4d73a57d55c3801d7f2a","offer5","offer3","offer4","offer6",NA,"offer2",NA,1,NA,1,NA,1
"355","9cc0fab8e4404b9eb8c8837aaf60655b","offer2",NA,NA,NA,"offer7",NA,1,NA,NA,NA,1,NA
"356","416fa60078fd4121b15416f2806d7a7c","offer2",NA,"offer2",NA,"offer8",NA,1,NA,1,NA,1,NA
"357","ff726a9e9f8643ee9ae1c7b074a583dc","offer2","offer1",NA,"offer2","offer9",NA,1,1,NA,1,1,NA
"358","18b8be9637384abe9d13e30a8e00c33d","offer6",NA,"offer1","offer6",NA,"offer5",1,NA,NA,1,NA,NA
"359","ca85d857e3804e97a4aaf4bd64c75237","offer7",NA,"offer4","offer5",NA,NA,1,NA,NA,NA,1,NA
"360","21fbd00c84bc49e59278f2c8448a5a9c","offer10","offer2","offer8",NA,NA,"offer3",1,1,NA,NA,NA,1
"361","f9aacdb4fa954446a6f1ea22ecd7b961","offer8","offer10","offer6","offer5","offer10","offer5",NA,NA,NA,NA,1,NA
"362","62db888b21974136981082c0b8ec6d64","offer5",NA,"offer9",NA,"offer4","offer1",NA,NA,1,NA,NA,1
"363","903101be9bd74ab7b84486358464ad93","offer8","offer3","offer1","offer1",NA,"offer2",1,1,1,1,NA,1
"364","ef0dcb0bddc54f3595846a87bd1237ef","offer7","offer1","offer7","offer6","offer5","offer1",1,NA,1,1,NA,1
"365","5cd3b3a0e5284df1adf8cca2f59ed28f","offer4","offer2","offer2","offer3","offer2","offer7",NA,1,1,1,1,1
"366","9c48c9b259b042f2b7cebe52df7fc36b","offer2",NA,"offer3",NA,"offer5","offer3",1,NA,1,NA,NA,1
"367","0a5431e766764fc09ef2e123c930b212","offer2","offer8","offer3",NA,NA,"offer3",1,1,NA,NA,NA,NA
"368","5eb5877aa40744bdb8b147b60295dd61","offer1","offer10","offer1",NA,NA,"offer6",1,1,1,NA,NA,1
"369","dbb7655f713f4c2a8a64dc776356c08b","offer5","offer7","offer8","offer8","offer3",NA,NA,1,1,1,1,NA
"370","d5f5fd09f88541658e616b46df7f6576","offer2","offer7","offer1",NA,"offer8","offer9",1,1,1,NA,1,1
"371","7be9450df7d045f1b7bf07991a193315","offer9",NA,"offer8","offer4",NA,NA,1,NA,NA,NA,NA,NA
"372","50429444a86a4298a64522417070096b","offer9","offer9","offer8",NA,"offer6","offer4",1,1,1,NA,1,NA
"373","ab1ceb3bfc0b47f0b24685f94542aa05","offer3","offer1","offer3","offer5","offer6","offer3",1,1,1,NA,1,NA
"374","cb4a0508e95e41b8a57c59d69a20f06d","offer3","offer7","offer9","offer5","offer1","offer9",1,1,1,NA,1,1
"375","f50ee71f3a3c4d169237ae56e44d13c7","offer5","offer8","offer8","offer2","offer7","offer9",NA,1,1,1,1,1
"376","01f46a5191424005af436cdf48a5da7c","offer4",NA,"offer1",NA,NA,NA,1,NA,1,NA,NA,NA
"377","af15533a5b1a42a98e767fc9103e325c","offer3",NA,"offer7","offer3","offer5","offer4",1,NA,1,1,1,1
"378","ec5800ee8ae040708487b6473b1fbefc","offer4","offer1","offer10","offer5","offer1","offer6",1,NA,1,1,1,1
"379","b7724737a4184c609f7b5075d0865d63","offer6",NA,NA,"offer3","offer4","offer7",1,NA,NA,NA,NA,1
"380","b6859fb6765f401882193edfe8b76360","offer7","offer2","offer8","offer3","offer3","offer1",1,1,1,1,NA,1
"381","c80e5ece0bfc4cec9e2116935adc3958","offer9","offer1","offer2","offer4","offer8","offer1",1,1,NA,NA,1,1
"382","35f2d25487e04bf09865c4be7497d184","offer3","offer4","offer5","offer6","offer4","offer3",NA,NA,NA,1,NA,NA
"383","683d4ab8958245f28bad581931ef14cb","offer2","offer10",NA,NA,"offer2","offer8",1,1,NA,NA,1,NA
"384","05ad6da25fcf4ea483562a4233cc345f","offer5","offer5","offer1","offer8","offer2","offer10",NA,NA,1,1,1,NA
"385","93534b7c68e44474a67b2c41fe95ecaa","offer7","offer8","offer5","offer10","offer2","offer4",1,1,NA,NA,1,NA
"386","f7e127d8fc04493385ae51a3b3f6411c","offer7","offer9","offer6","offer9","offer4","offer5",1,1,1,NA,1,NA
"387","f92d608f58bf40178cc3c9568750c559","offer8","offer3","offer1","offer1","offer8",NA,1,NA,NA,1,NA,1
"388","b50fd78643e1452386190ae9c8366b56","offer5",NA,"offer4","offer2","offer4","offer10",NA,NA,1,1,1,NA
"389","662f3247f37c4ae7a2abb8f6e266a633","offer8",NA,"offer7","offer5",NA,NA,1,NA,1,NA,NA,NA
"390","e296bfe8daed4c889800d3765c2d5d75","offer5","offer5",NA,NA,"offer4","offer9",NA,NA,1,NA,1,1
"391","00bbce6533f44ddeaf4dd32bcab55441","offer8",NA,NA,"offer10","offer4","offer7",1,NA,NA,1,1,1
"392","e54b14de96bb4166bf1db3919de76f1b","offer2","offer2","offer3","offer7",NA,"offer1",1,1,1,1,NA,1
"393","e72f808089f5456cb4df77343a95495c","offer10","offer2","offer4","offer2","offer9","offer1",NA,1,NA,1,NA,1
"394","1c75105c782c4834b6deb20dd8790f3c","offer8","offer2",NA,NA,"offer5","offer1",1,1,NA,NA,NA,1
"395","98b42c921d7c4b51b74959396f40b05a","offer5","offer1","offer8","offer8",NA,"offer5",1,1,1,1,NA,1
"396","06b1031271174d8596c1996478f07ede","offer6",NA,"offer5","offer1","offer10",NA,1,NA,NA,1,1,NA
"397","cf93931b28464b4884810c9f504edfe8","offer6",NA,"offer9","offer10","offer7",NA,1,NA,1,NA,1,NA
"398","523e72f640ea4855a1648326440d1368","offer9","offer7",NA,NA,"offer1","offer7",1,1,NA,NA,1,1
"399","a453d70e85fd493f9584570a3dae58a8","offer8","offer7",NA,NA,"offer10","offer4",1,1,NA,NA,NA,NA
"400","30157b7fc37f43f2ae7ccd9edfe0b672","offer3","offer9","offer7","offer8","offer9","offer9",1,1,1,1,1,1
"401","fe02a12cef324b44af769a3710e7f8fd","offer3","offer7","offer4","offer3","offer8","offer3",NA,1,1,1,NA,1
"402","f8f12b89a9e740d881f21dbe62c05c22","offer7","offer3","offer2","offer7","offer1","offer1",1,1,1,1,1,1
"403","6878e89f853c4691b765ae71386dbe09","offer6",NA,"offer8","offer6",NA,"offer9",1,NA,1,1,NA,1
"404","3218f620e3c84a109891170e8d71f8fb","offer1","offer10","offer6","offer5","offer6","offer2",1,NA,1,1,1,1
"405","5063e15e15b849e9a05c49ab68e9f2d9","offer1","offer2","offer7","offer2","offer5","offer10",1,1,1,1,NA,NA
"406","7e527b19f70b4aeeb1e99ed78aca1598","offer1","offer3","offer5","offer8","offer5","offer8",1,1,1,1,NA,1
"407","8c0d71b9f13b4906a7be84a55cc57e27","offer8","offer7","offer8",NA,NA,NA,1,1,1,NA,NA,NA
"408","696493b9f616411a878d4a9b946e6196","offer7",NA,"offer9","offer3",NA,"offer7",1,NA,1,NA,NA,1
"409","1f3375bf55ad4d6d9fe17395db638f98","offer5","offer10","offer9","offer3","offer2","offer10",1,1,1,NA,NA,1
"410","2afcff4b5f4c42fc98b0280a0c8febc9","offer8","offer7","offer9","offer1","offer9","offer7",1,1,1,1,NA,1
"411","6014a8e264474a45a265cbd96aded6f8","offer3","offer1","offer10","offer9","offer7","offer3",1,1,NA,1,1,1
"412","54a637c5dd8b429d82815e71d3f4ac26","offer10","offer10",NA,"offer9",NA,"offer9",1,1,NA,1,NA,1
"413","2956c29de4bb442cb1959389dfc541ca","offer3","offer7","offer4","offer5",NA,"offer7",1,1,1,1,NA,1
"414","6e87e9e5ecc847849e15939467ac7d4c","offer4","offer7","offer5","offer7",NA,NA,NA,1,NA,1,NA,NA
"415","7ca349e55ff544c7a13addfdea2e2c06","offer2","offer9",NA,NA,"offer10",NA,1,1,NA,NA,1,NA
"416","5bd3810a64fd4a55bbd6d2240769357f","offer3","offer5","offer9","offer8","offer2","offer10",1,NA,1,1,1,1
"417","de5a7b09cf5140c9a5b2827a7e04c808","offer5",NA,"offer4","offer9","offer10","offer6",NA,NA,NA,1,1,1
"418","dbb4766b7dd94ca2b83a855312a3ebe9","offer3",NA,NA,"offer6",NA,NA,NA,NA,NA,1,NA,NA
"419","440244d2fe344c3c99478e7aefc1facd","offer7","offer2","offer3","offer2",NA,NA,1,1,1,1,NA,NA
"420","e1581a9a6ff04491bb5342143cd4876d","offer1","offer1",NA,"offer9","offer4","offer2",1,1,NA,1,NA,1
"421","ae37927ce8524f43b2174b77d89263a3","offer6","offer10",NA,"offer10","offer1","offer7",1,NA,NA,NA,1,1
"422","c00b91a565324027b72b928446e6a6f8","offer4",NA,"offer6",NA,"offer2","offer7",NA,NA,1,NA,1,1
"423","70938b2cdda040a4b513a39d9ac381ed","offer5","offer5","offer7",NA,"offer3","offer1",NA,NA,1,NA,NA,1
"424","dbb37c0caad54f4a979a8121de79d0a2","offer4","offer4","offer10",NA,"offer3","offer3",1,1,1,NA,1,1
"425","8250821311ad4d33becbc761e76b12f7","offer1","offer2","offer2",NA,"offer6",NA,1,1,1,NA,NA,1
"426","3ade1139f5ba498087716e9735366da3","offer9",NA,"offer4","offer9","offer3","offer4",1,NA,1,1,NA,NA
"427","3cabd0099961416b9810043e7eb0f743","offer1","offer8","offer3","offer7","offer10","offer8",1,1,1,1,1,1
"428","46c1046acb4b4f29840ba3d55ba5682d","offer1",NA,"offer9","offer7",NA,"offer6",1,NA,1,1,NA,1
"429","bfea1616533f4ca0971407dc5a63b7c7","offer9","offer3","offer4",NA,"offer8","offer7",NA,NA,NA,1,1,1
"430","75c9b63cd43a4c7887b08e1519be5823","offer10","offer8","offer2",NA,NA,NA,NA,1,1,NA,NA,NA
"431","9a9a6f44405f49fdb0c3fa45109767d5","offer4","offer2","offer7","offer7","offer10","offer1",NA,1,1,1,NA,1
"432","1dbb8d4481aa4b0c8c9b8912fb340c76","offer7","offer8","offer6","offer5","offer3","offer10",1,1,1,1,NA,NA
"433","8edaf0e1d7e44db4a81f2c3acec22665","offer7",NA,"offer6","offer8",NA,"offer6",1,NA,1,1,NA,1
"434","3446d272fcef4bd28e88300d1163840a","offer5",NA,"offer10","offer2","offer3","offer8",1,NA,1,1,1,1
"435","3a81d2ae9b694b308874cff5e4505290","offer10",NA,NA,"offer6","offer1",NA,NA,NA,NA,1,1,NA
"436","de938b5f2be14afe96fbf02398907c2c","offer6","offer7","offer7","offer5","offer4",NA,1,1,1,1,1,NA
"437","03374e3f14564b36a7138154ed8c194a","offer3",NA,NA,"offer8","offer4",NA,NA,NA,NA,1,NA,1
"438","25b4b4120a1a4cb6b7c6bc929a419ba6","offer7","offer6","offer5","offer2",NA,NA,1,1,NA,1,NA,NA
