"","person_id","gender","age","income","tenure","tot_off_rec","tot_off_view","tot_off_comp","tot_trans","tot_amount","ave_amount","max_amount","reward_off"
"248","393e6938e7eb46cb86bcb04f231efc0f","M",50,90000,1381,6,5,3,3,99.58,5.86,44.01,20
"249","62fb072537a647a89f99fb9ea66a7c00","M",73,95000,292,5,2,2,3,71.44,5.95,29.85,8
"250","0acaa564f18b418ba642e2a4ff3e028d","F",49,74000,228,4,2,2,4,100.63,8.39,32.69,16
"251","585fb2dc600d4a0f912d8911aba11203","M",37,50000,929,5,5,3,10,125.62,5.46,21.47,23
"252","9b0e7b326e314b758369c2f794566eb3","M",65,57000,895,5,5,3,22,308.01,8.8,26.28,15
"253","aec532a91d9948cb828cc657fa27fce2","F",64,81000,882,5,5,4,9,189.79,8.25,41.89,32
"254","9c64321646bf40f6ad1bc98864eaa6b8","F",48,53000,651,4,3,3,4,55.99,4,20.16,19
"255","4e6eb10de9744995be7496f5b1cc7bcf","M",20,32000,1080,5,3,3,12,93.7,4.07,11.4,17
"256","e89dce9d75634dc5bf1df0a0cea0f316","M",46,40000,4,3,3,2,11,127.31,6.7,18.65,15
"257","e08a264dc9a54efca07e1cf7e9b38480","M",24,69000,1187,4,2,2,14,67.32,3.06,15.54,22
"258","a4ac99af1b7f4344b734ac07592ab717","M",71,95000,1066,4,4,2,14,333.16,13.88,33.35,7
"259","f8362fcaa42248fca2a2a174951a954a","F",50,78000,63,5,5,0,0,0,0,0,24
"260","676506bad68e4161b9bbaffeb039626b","M",37,92000,438,3,2,2,8,191.59,12.77,36.75,20
"261","b7658a8eab2f42668a9d66499b001e88","F",57,81000,796,6,4,5,7,129.14,5.87,24.94,33
"262","a8719d4d305444579b2d2c1b777c3417","M",52,85000,1554,4,3,3,7,142.75,8.4,29.01,18
"263","bd215efd787d4305a006a56154fbcb67","M",41,41000,702,4,2,0,8,22.31,1.59,6.67,10
"264","f5e59835627a49a0b13c4183522225d4","F",66,74000,404,3,2,3,6,107.5,7.68,28.38,12
"265","f970eafddcb34154aa4d646b4a71ca34","F",66,87000,1030,5,5,3,8,173.8,8.28,29.21,25
"266","c4a3c86c7b5541cf83d443c2a89e5b5a","F",68,120000,275,3,2,2,6,164.52,12.66,36.77,17
"267","4bbcb71a7f75455e9957413cf743fef7","M",20,70000,870,3,2,0,9,19.79,1.41,4.57,17
"268","9ef935700f384fefa0e1a34f92555abd","M",43,42000,388,5,2,1,16,64.73,2.7,9.21,11
"269","32fbf97e89274e8a935903f2ad095e1f","M",73,38000,226,5,4,4,12,104.79,4.19,13.99,20
"270","68081ac19eae44ba99b47c8e1d4161a4","F",42,56000,424,4,4,3,10,146.62,6.98,28.45,20
"271","b268f71b99b94e1485ed1ccd4c20007b","M",82,110000,783,6,6,2,9,222.45,9.67,31.77,8
"272","01ef4c6618b64334a15914ff9963eaac","F",70,92000,259,4,1,2,5,135.58,11.3,35.83,10
"273","7a7aece75d5347bd869fbcf707aea6b1","F",42,71000,290,3,3,2,4,66.67,5.56,21.81,15
"274","8f7dd3b2afe14c078eb4f6e6fe4ba97d","M",48,62000,1058,3,3,1,8,125.62,8.37,23.48,12
"275","8b5ae6d6547745d5adae0b0828de3f7d","F",53,93000,1051,5,5,5,10,222.35,8.89,29.13,21
"276","66ccb31b29da4e9db3337fcfd5039c17","M",64,67000,144,4,4,0,0,0,0,0,17
"277","dd0fe73d5e7b46e98304b1643394fe9e","M",79,90000,184,3,3,2,6,87.65,6.26,18.46,17
"278","b0be9b4679204f82b937260a08e54eb0","M",51,55000,807,3,2,0,13,30.89,1.72,5.84,15
"279","713a1ea744ee4267a741645078845eac","F",45,88000,187,5,4,0,0,0,0,0,18
"280","f8756fc0eea24e7ba3ccd846efc4d0d5","F",48,105000,785,3,1,2,4,96.45,9.64,26.95,15
"281","01e8739670a042b3877f8e843bdf55a7","F",54,119000,1007,5,3,2,8,181.16,10.06,30.29,14
"282","5e97488a58c641ea8ecb05a8e27fddc4","M",52,48000,17,6,3,1,9,31.4,1.65,9.01,21
"283","e6590c7f954f4ff482c069b45070b351","M",28,68000,1767,6,4,1,14,171.81,6.87,123.08,40
"284","bb9cf26ad43044a3b0dd90c22bbd05d1","M",69,47000,1547,6,5,1,18,56.84,1.89,8.53,32
"285","0861b9ca31b741bb8b411b18f82d18f6","M",73,92000,395,6,5,5,12,298.64,10.67,38.41,22
"286","eefbc1aac05142aeb0ce661d3a19ae48","F",67,71000,348,6,3,3,5,87.88,5.17,24.28,29
"287","cc40aaa447054294a86c75d79881e35a","F",76,34000,44,6,2,1,7,82.43,5.15,70.19,25
"288","c34eaeb9e68248c382e4483328bb9867","F",55,53000,978,5,3,3,11,140.48,6.39,20.16,13
"289","69b02748e2864894b9a425d079d806ca","F",89,83000,34,4,4,2,2,50.89,4.24,28.22,14
"290","717a423a31284ce1b767cad1c471d968","M",57,41000,89,2,2,2,5,21.36,1.94,7.4,8
"291","ca900921cfdd4b11a432df6f46a3e26d","F",54,70000,165,6,2,1,1,9.77,0.98,9.77,22
"292","b4a4a6b9648a45baa15f438ffb5565e9","M",58,73000,211,5,3,0,6,23.45,1.68,8.39,25
"293","1e78f244cac34e758dff086f30dbc1be","M",49,39000,245,5,4,0,2,5.09,0.46,3.07,17
"294","07ebe89c877e4328b60f4e5676452ee1","F",73,79000,81,5,3,1,3,55.9,4.66,24.02,7
"295","371d6b3a983547709252bbbcbedda147","F",58,76000,522,6,3,4,8,163.13,7.77,31.76,25
"296","ea8a1cb1c56e42e4807e9ec27b95b97b","M",51,70000,224,5,4,0,5,22.97,1.64,6.57,11
"297","709189c4727342a782cd28ad41c1b316","M",74,78000,830,4,2,3,7,169.31,10.58,44.54,22
"298","c0f9e4bb1f3a4d30a34f5a835b2c97ea","M",53,95000,1055,5,3,4,6,133.4,7.41,29.18,20
"299","9e0369f1045443c2a83a423920155ab3","M",61,32000,149,4,3,3,4,38.91,2.78,15.48,30
"300","acc3bb69130c45aca141e8aa86f41b42","M",41,55000,276,4,4,0,0,0,0,0,12
"301","8899cbcaf33d4e4d87a3f761b5ff8cf2","F",64,95000,292,4,3,2,9,218.46,12.14,39.13,17
"302","cda87c53c8434854b78be68c0cde4848","M",42,75000,322,5,5,2,6,148.84,8.27,29.87,8
"303","be2b393781594f4da055ef99b4d95e48","M",50,57000,822,5,4,3,21,304.61,9.23,39.71,6
"304","e8f6590b4991479eb898457e8ebf4890","M",60,56000,327,3,3,0,10,32.52,2.03,6.06,18
"305","7da4476ec7234c0fa8f05d2336669212","F",57,83000,840,5,5,4,11,261.09,10.44,34.39,25
"306","a0f63f6e1285445dbbdcc5d4943c843f","F",39,54000,476,5,5,3,17,213.6,7.12,22,25
"307","b3ad8755d0ac47faa6e9c10954fec6a4","F",57,67000,699,6,4,6,20,378.95,10.53,39.4,38
"308","fe23d94e175742209abf65cfbc684153","M",57,71000,222,5,4,3,6,106.3,5.91,23.9,17
"309","4c51ba3886b84781996ca15d42af505d","M",68,51000,860,2,1,1,16,64.51,3.23,8.36,2
"310","813f7ade94c14226b49b3ec4ace58718","F",83,114000,1051,2,2,2,7,198.57,15.27,34.48,10
"311","ee8eccee44354ee38eea7b4704514136","F",35,72000,205,5,4,3,6,103.97,5.78,26.72,22
"312","58ad7189fe54463fa221873e553f3173","F",90,72000,206,3,3,1,3,47.91,4.79,21.89,12
"313","1e917541b9324d93bde2bf5ec7ee21a7","M",56,72000,114,5,3,1,4,16.53,1.27,11.56,14
"314","4786c65ce3d944c09d1562bf9363541a","M",84,81000,323,2,2,0,2,33.93,5.66,18.96,3
"315","a7456960b600412fa516433d4821361c","M",62,39000,136,6,4,1,8,25.22,1.33,8.08,19
"316","ce9ccae3451247fc98667ef67857b116","M",63,58000,518,5,5,5,12,193.47,7.17,28.13,25
"317","62274260252f4b04962ec2f85295b447","M",67,56000,933,5,5,3,6,93.95,4.94,19.03,33
"318","4c1c14245a1f4b138ae662fe2243342f","F",68,50000,242,5,5,4,7,104.27,4.97,20.49,17
"319","9bd8945dd46d4e55b6504a0a0878ed51","M",55,73000,445,4,2,3,6,75.52,5.03,23.44,14
"320","c93f9619abd642a684bd79953cef992c","F",24,59000,534,6,4,6,15,610.1,19.68,388.78,50
"321","508e507b462a4f6cb3dd48bcd3118521","M",40,39000,346,5,3,3,10,33.28,1.58,10.83,27
"322","e3cd0a0e1af5463d9cc4d18e4b7b8b63","M",83,61000,189,6,5,1,16,75.41,2.69,17.76,23
"323","9ddafd9acd6e441a8ebf8845e2ac5319","F",63,41000,497,5,4,2,20,58.87,1.9,12.64,35
"324","0e72fad934a74c2c97a98c525d64f738","F",59,59000,191,5,4,4,14,206.86,7.66,26.42,20
"325","0d0a9ca9281248a8a35806c9ae68f872","O",49,42000,231,4,3,4,12,119.6,5.2,20.51,17
"326","d11e7279219b418eb0133758d88ee285","F",61,99000,775,4,4,2,6,156.28,9.77,41.56,7
"327","6be0513109fe4d738e2af7fb252fefb7","M",42,57000,44,4,3,1,3,40.05,3.64,13.74,22
"328","90a221d6183c49d68dd6b2d17e67b2ba","M",58,36000,178,4,3,2,6,24.57,1.64,9.24,16
"329","b3a5a87d9e1d4bc48f38945c8f4d5a2a","F",48,44000,644,4,2,2,10,94.18,5.23,12.93,17
"330","027596e6ed19471392923eb833b25fd3","M",35,64000,332,4,2,1,6,14.86,1.14,5.99,19
"331","f5b84c63d6514f02bed8258e627f172d","M",36,31000,133,5,4,1,8,33.48,1.86,12.21,19
"332","5084c3bf96464d63bc54f298ce45aef0","F",41,1e+05,834,3,3,3,4,102.12,7.86,33.87,20
"333","0872d0fa41104fcaaf143ddc1b81a420","F",83,73000,453,5,5,5,12,246.75,9.14,25.28,27
"334","4cbe33c601a5407f8202086565c55111","M",53,87000,285,4,3,3,3,96.24,7.4,36.19,17
"335","63682fd0e2454fe098a3aad2c76e0054","F",53,97000,923,5,2,5,8,195.43,9.77,35.55,24
"336","85727ebd2e324b60839c149682294ba7","F",80,48000,197,3,3,2,8,431.56,26.97,356.12,7
"337","4cce01bbc3d742c994f654f8c1ecd6b4","M",25,66000,983,5,4,1,10,27.28,1.36,6.19,12
"338","b330ad2e97ca455badff7121614b225d","M",63,119000,995,5,3,3,4,126.59,8.44,38.61,24
"339","611846bccd6b4c35ba48ed6b165b2c2d","F",63,66000,773,3,2,1,11,164.66,9.69,24.48,5
"340","06b99e8cc24b426f8a578c749974b88a","F",56,109000,184,5,3,4,15,400.53,14.83,38.94,14
"341","e262142cfb3f4c87ab26ba7dd09562aa","M",43,59000,296,6,3,1,4,9.55,0.68,3.67,27
"342","78364f0145d342c2bd44a169cfb9c332","F",58,58000,864,6,2,2,12,61.78,2.81,19.61,20
"343","1e90d5a75b1d47e6ac495c37399705da","M",59,59000,549,5,5,5,14,195.83,6.75,18.13,45
"344","c7456a584a65425188c13311390e53c5","M",49,104000,130,5,1,1,3,79.54,7.95,40.64,15
"345","b432b74402bb4981a4651c8df1670365","F",63,70000,318,6,4,0,7,22.01,1.29,6.46,36
"346","d6e40d21be454a08853aeafbd3532647","M",42,94000,959,5,4,3,8,219.97,11,38.57,20
"347","b6874ec74838469482e7bcce0251acdd","F",52,57000,190,5,3,1,14,33.91,1.47,4.51,7
"348","a04fcfd571034456aaa6d56c0a3fd9b6","F",57,37000,110,3,3,2,11,309.9,16.31,223.07,15
"349","16ed3ce3996c4f729d597126b8200203","F",56,59000,259,3,2,2,4,65.22,5.93,18.78,12
"350","79d6e0ec46a8486a9df7b24552be074b","M",80,87000,285,5,4,1,4,83.4,5.96,24.83,29
"351","dce9bfaf37e64b75b5c40866cfe71c80","M",43,52000,896,6,6,3,11,172.94,6.65,23.59,12
"352","09e73eeb14874fe69467f8c123091f50","M",54,70000,254,4,3,0,2,14.19,1.58,9.63,22
"353","42e511d82add46d4b0038ab71015f1b5","M",28,73000,622,5,3,4,28,127.81,3.2,8.42,22
"354","f26062d4f14f464eb345f487f0e912d4","F",57,95000,292,5,3,4,8,215.32,10.77,35.04,28
"355","3f297d8938564fdbbcd73db63bc8ce54","M",71,67000,1234,5,4,0,11,35.25,1.76,9.79,4
"356","cffd46a4ad444357a62f3929cd07a072","F",64,112000,100,4,2,2,4,104.63,8.72,32.74,4
"357","576e6eed3c6a4ac682ebd35b7ea672f4","M",20,49000,1518,3,1,0,5,10.83,1.2,3.26,12
"358","55c69bafc66d4bf6a7df7f1f752c1b38","F",36,58000,460,5,5,2,9,87.33,4.16,13.89,23
"359","b427c95a76904412885fa43e1b6db748","F",45,99000,661,2,2,1,7,179.08,14.92,37.99,5
"360","aec66f67b80548d29897b26f83d139de","M",71,65000,1317,4,4,0,10,142.77,7.93,111.97,10
"361","6e43570e4517416cb3bcadd49d3da70f","M",67,89000,56,5,5,2,4,88.81,5.55,25.01,9
"362","5fc96150a4994e3c982e723d06d35e8b","F",72,81000,673,5,3,3,6,116.6,6.86,27.12,13
"363","227f2d69e46a4899b70d48182822cff6","M",51,1e+05,76,3,3,2,6,156.08,11.15,31.3,20
"364","d2d8012642ec43e09c18dd814bd1ec6c","M",48,68000,311,3,3,2,5,99.11,7.62,31.6,25
"365","bf60d102f38c4f2aacb09c2df487b7fc","M",53,60000,108,4,3,1,9,35.2,2.07,11.29,20
"366","75da3f6ef64b4bdebc1045dfa2bbb546","M",25,53000,161,3,3,0,5,9.47,0.86,3.68,23
"367","3115295d227b45ba918d691687350672","F",79,85000,197,6,5,5,14,274.4,9.15,27.88,40
"368","80712efd45a84787b08074798ac40429","M",19,32000,33,6,5,0,6,14.78,0.87,4.49,18
"369","30333ea9ee1e4405adf1b5c54dd60553","F",28,49000,107,6,3,1,3,8.9,0.68,5.02,15
"370","bb0f25e23a4c4de6a645527c275cd594","M",56,76000,1507,5,5,5,8,188.9,8.21,35.95,26
"371","81d1298cca294146801c6c086a616399","M",44,37000,1590,4,2,0,7,21.03,1.62,8.69,12
"372","76919022666747ffb747b52151ba992b","M",25,40000,213,4,3,2,19,41.68,1.49,7.23,19
"373","4866a2c8fedd46b98dc2c695f8cc5840","F",61,78000,194,4,2,1,8,142.58,9.51,24.63,5
"374","09020cacd73b48a7b1d1310dd9ca004b","M",34,59000,308,2,1,0,6,18.09,2.01,5.67,5
"375","597bcbdab11c4236aaf895ca94d9aa60","F",41,37000,228,3,3,2,11,133.56,7.03,25.85,7
"376","b8dc729c581045a59f2186c210c5a06c","M",44,51000,599,3,1,1,13,39.88,2.22,5.45,13
"377","d7282e3f7eec4cc5a38212189af80d2e","F",51,92000,28,3,2,1,3,77.24,8.58,35.46,20
"378","8b5f5a1b1c43427ba7fb1e8e307a05e3","M",47,44000,259,4,3,0,3,4.54,0.45,2.92,12
"379","055a06b9a6ad42fcaa1fe7706b5e21aa","F",63,70000,20,5,2,2,3,56.83,4.74,19.79,35
"380","fc41f98eaccc4c6e9ba3d3361714c527","M",62,61000,242,3,3,0,4,62.52,6.25,22.08,3
"381","3f244f4dea654688ace14acb4f0257bb","M",66,71000,24,4,4,2,7,31.67,1.86,9.52,15
"382","05dedca5b2034055a64979a2c28b3477","M",62,70000,230,4,4,3,7,105.7,5.87,22.9,14
"383","93893ec00b5346228088f867e6164b1e","M",83,88000,838,6,5,3,13,278.71,10.32,35.59,7
"384","ff298e06fee240039dfd761a0a2ea25e","M",43,58000,30,5,3,1,2,18.97,1.72,11.64,17
"385","eaaa456d803e49798017100b16fda6c5","F",66,94000,599,6,2,2,2,48.22,4.02,27.8,25
"386","c8d495a12bd049489dd2d185cd20bfc3","M",70,44000,250,4,4,0,7,12.61,0.84,3.22,17
"387","be7ff3cb6bf84ce395471e52b64b70c6","F",65,66000,195,6,6,2,4,58.38,3.24,20.58,35
"388","6a619d10e88f489eae05ceb9a8f5b178","F",33,54000,627,4,2,4,14,190.83,7.95,20.92,9
"389","b65eaba56d124588aed15c484db427a8","M",63,78000,1,4,4,1,1,20.86,2.09,20.86,20
"390","d3027a3344e443869ffd7b39aa99acc8","M",77,42000,360,5,4,0,6,16.21,1.08,3.87,26
"391","c2c72ce6038644c797208046d1e3498a","F",49,57000,284,5,2,1,9,30.2,1.78,7.83,15
"392","ca369d4c5c0c4bb996bf78ec0b65775b","M",53,104000,549,6,5,6,8,215.63,8.63,35,32
"393","5979ee1e3e744c98afd9f72d9be32546","F",61,87000,879,5,3,3,8,191.42,10.07,32.15,22
"394","35ad0c309d7743e6bb03025ee6008100","M",60,38000,954,5,3,4,12,117.13,4.88,20.17,25
"395","6c0c0bacbe0b455c9c0a4ed0f72eb2f9","F",44,60000,312,2,2,2,11,167,9.82,19.92,13
"396","7170e85765bb4fd580035c6469620252","M",69,62000,1131,5,5,2,5,91.47,5.38,22.8,21
"397","30f768e59835437d86743fd5daad69e3","M",39,71000,64,4,3,0,2,12.33,1.37,8.89,22
"398","8e9cc6311a2e450c9d95f98f1f10c17e","F",38,55000,1218,4,3,2,18,77.83,2.88,13.61,17
"399","1ccdd48ea41247248269cb0c5805ca12","F",83,99000,215,4,3,3,6,174.91,10.93,41.94,25
"400","ec290c4f5c204a4c85f256ee190bd583","F",63,94000,914,5,4,4,10,255.7,11.12,36,12
"401","b3e4bca407e849568ceec8454336bc24","F",41,41000,1016,2,1,0,8,27.03,2.46,7.72,2
"402","32e149f18abe4a0a8555707ea9e99749","M",54,39000,256,4,2,1,12,24.55,1.29,5.35,22
"403","adeaeb917eac4f4ab806e68981a51703","M",41,55000,181,5,4,2,5,74.78,4.67,21.63,35
"404","7f0124b2a6e94e8fba10c4055d8edde3","F",56,69000,308,4,1,1,8,22.85,1.63,6.7,12
"405","4fb0ad91097a4e6984f2ba6891274520","M",50,98000,189,6,2,3,1,26.7,2.22,26.7,24
"406","4051d8962dfd4b39ab77d39f6440ccb8","M",58,55000,976,6,6,3,15,162.13,5.4,19.77,34
"407","25ff4f5d2d354e599980dc5fd3f50021","M",39,61000,458,6,4,3,16,65.82,2.27,11.43,27
"408","87cef380122f4b21bd8b60979340eb2b","F",60,55000,304,4,4,2,5,81.15,5.41,25.2,25
"409","efeaf350ca114cf685a0e15c482b74fa","F",60,74000,689,5,3,3,5,89.35,5.58,22.38,28
"410","d7d78a3fabfc4f53883e5fa624c3d612","M",24,38000,24,4,3,0,4,5.89,0.54,2.92,9
"411","580282318a424572b41b1ad3516eb976","M",48,57000,603,6,6,4,10,139.69,5.37,24.7,28
"412","3c1242f9a15a402a98184fb10cb766b3","M",50,110000,123,6,5,3,3,106.58,6.27,42.95,28
"413","5db55c030129497396446c4d07e15380","F",41,67000,362,4,4,1,9,32.6,1.81,10.85,16
"414","f9396c7c3707431a9ca1407e37260b19","M",45,84000,1180,3,3,2,7,164.07,10.94,33.85,20
"415","c036caeb35f744da8c3c36ddfa002bf3","M",48,93000,748,4,3,3,9,209.17,11.01,34.48,33
"416","86cd0fa338aa4d73a57d55c3801d7f2a","M",59,87000,175,5,3,2,3,57.29,4.41,26.84,23
"417","9cc0fab8e4404b9eb8c8837aaf60655b","M",43,45000,95,2,2,0,5,18.54,2.06,6.44,12
"418","6626b0fcb1f5451b89c2011c9c01e186","F",56,67000,279,4,2,4,15,270.03,10.8,31.53,14
"419","17e445a1d599462983560919c20009df","M",54,93000,597,4,4,4,12,261.22,10.88,34.62,28
"420","854128de8f934c7ab4c967829fe53711","F",48,47000,5,3,2,1,9,98.85,6.59,21.33,10
"421","319abe74a62949209cb8a5531f89b3fd","M",63,49000,212,6,3,2,6,13.99,0.82,6.96,24
"422","62db888b21974136981082c0b8ec6d64","M",47,35000,236,4,2,1,17,31.99,1.33,5.79,25
"423","903101be9bd74ab7b84486358464ad93","M",52,56000,696,5,5,0,15,48.88,1.96,9.05,30
"424","ef0dcb0bddc54f3595846a87bd1237ef","F",58,78000,690,6,4,6,4,93.96,4.7,32.03,32
"425","5cd3b3a0e5284df1adf8cca2f59ed28f","M",78,39000,1175,6,5,2,20,49.08,1.49,8.37,37
"426","9c48c9b259b042f2b7cebe52df7fc36b","M",43,40000,1487,4,3,1,22,71.03,2.37,9.81,15
"427","0a5431e766764fc09ef2e123c930b212","M",68,61000,355,4,2,0,4,11.34,1.13,5.7,10
"428","1a17eef552164fa79276342fc46c9364","M",18,48000,1181,5,1,0,11,27.54,1.62,8.86,22
"429","5eb5877aa40744bdb8b147b60295dd61","F",39,85000,676,4,4,3,7,162.07,9,30.6,25
"430","3004ddb762fe4b399a1839a648568095","M",74,99000,6,4,4,2,3,71.18,5.48,31.33,15
"431","dbb7655f713f4c2a8a64dc776356c08b","F",53,98000,553,5,4,2,5,148.85,9.3,39.16,7
"432","d5f5fd09f88541658e616b46df7f6576","F",61,67000,1038,5,5,4,20,366.74,10.79,29.93,27
"433","7be9450df7d045f1b7bf07991a193315","M",23,54000,90,3,1,0,8,21.04,1.75,5.23,10
"434","10c4dfe0dd3940a4bc00b19c3e750764","M",46,55000,259,5,5,1,3,29.97,2.14,11.03,30
"435","f6581b347e914638a6e04e3a5285a31d","M",51,78000,334,5,4,0,1,25.37,2.54,25.37,25
"436","3a19b640335a4674859c23ee5354ac99","M",77,86000,111,5,4,2,5,127.89,7.99,40.59,13
"437","50429444a86a4298a64522417070096b","F",79,91000,274,5,4,2,6,136.59,8.03,30.77,18
"438","ab1ceb3bfc0b47f0b24685f94542aa05","M",41,41000,1170,6,4,1,13,30.96,1.29,6.67,18
"439","cb4a0508e95e41b8a57c59d69a20f06d","F",60,78000,890,6,5,5,7,170.77,7.42,31.74,27
"440","f50ee71f3a3c4d169237ae56e44d13c7","F",54,47000,245,6,5,3,11,137.43,5.5,18.4,22
"441","01f46a5191424005af436cdf48a5da7c","O",63,89000,1041,2,2,2,8,166.59,11.9,30.08,15
"442","af15533a5b1a42a98e767fc9103e325c","M",73,76000,104,5,5,1,2,31.89,2.45,23.56,12
"443","ec5800ee8ae040708487b6473b1fbefc","M",47,77000,165,6,5,2,3,62.73,3.92,28.47,35
"444","3db2add6525849fe9232085feda62d60","M",84,82000,847,2,2,1,5,88.76,8.88,24.02,10
"445","b6859fb6765f401882193edfe8b76360","M",20,56000,329,6,5,1,12,27.77,1.16,7.02,22
"446","c80e5ece0bfc4cec9e2116935adc3958","F",24,35000,1285,6,4,0,17,41.45,1.54,5.96,40
"447","fcb6487bac7f4427ac8c7f648adfb4e2","F",58,71000,503,4,4,2,5,96.07,6.4,31.37,5
"448","35f2d25487e04bf09865c4be7497d184","M",35,40000,302,6,1,1,5,18.31,1.41,6.92,18
"449","05ad6da25fcf4ea483562a4233cc345f","M",57,33000,355,6,3,0,3,11.18,0.93,6.9,32
"450","93534b7c68e44474a67b2c41fe95ecaa","M",87,55000,1204,6,3,2,17,49.17,1.76,6.85,24
"451","f7e127d8fc04493385ae51a3b3f6411c","F",86,84000,1178,6,4,6,6,137.35,6.24,28.38,25
"452","f92d608f58bf40178cc3c9568750c559","F",57,1e+05,190,5,3,2,4,98.34,7.02,39.68,20
"453","b50fd78643e1452386190ae9c8366b56","M",61,112000,278,5,3,4,5,143.43,8.44,36.35,27
"454","662f3247f37c4ae7a2abb8f6e266a633","M",25,53000,279,3,2,1,7,15.95,1.23,4.78,7
"455","e296bfe8daed4c889800d3765c2d5d75","M",38,31000,1171,4,3,3,24,46.98,1.38,6.97,20
"456","00bbce6533f44ddeaf4dd32bcab55441","M",94,50000,1336,4,4,3,7,77.21,4.29,18.51,9
"457","e54b14de96bb4166bf1db3919de76f1b","M",59,61000,957,5,5,4,13,198.12,7.34,22.15,32
"458","c75b0d5cf82a494b970d0d6d4445ffa0","F",49,73000,207,5,4,0,0,0,0,0,19
"459","40ca4949bc5d4567b2521ce9a1ddd6e8","F",61,72000,773,3,2,3,3,46.66,4.24,21.11,18
"460","4acdbe18bbbc467b804ca376ac74e0a1","M",31,64000,267,3,2,1,6,34.03,2.84,10.07,12
"461","ae2f9e0ed70f4f3b8667ae2ce7e7e15d","F",75,53000,266,5,5,2,5,77.19,4.54,21.36,38
"462","cf93931b28464b4884810c9f504edfe8","M",51,65000,113,4,3,1,4,15.73,1.31,8.47,12
"463","523e72f640ea4855a1648326440d1368","M",68,74000,237,4,4,3,9,189.1,9.46,32.21,19
"464","91e8ec094d0a4e1ba88bf1b346c62762","M",86,71000,64,5,2,2,3,15.4,1.28,6.45,14
"465","a453d70e85fd493f9584570a3dae58a8","F",62,117000,20,4,2,3,6,169.6,11.31,38.55,9
"466","c3b7848d96014017ad1272188e170554","M",61,64000,30,3,2,0,4,26.59,2.95,11.95,25
"467","b8279605177341faa5a65c6587c1db9c","F",63,57000,30,3,2,1,8,27.57,1.97,12.15,13
"468","fe02a12cef324b44af769a3710e7f8fd","F",26,52000,234,6,4,2,13,152.89,6.12,21.03,7
"469","a8f4008479514225845105e0fb4e30ca","F",50,77000,997,4,4,3,10,207.46,9.88,34.76,11
"470","0ac4ad9e2a114350a35d4bd48cb92617","F",45,93000,397,3,3,2,12,342.16,17.11,49.59,16
"471","2be977c63b8a41ffa2d6138f692cd7b7","F",88,64000,893,4,4,3,10,152.86,7.28,23.94,10
"472","1dc38ca39f8440399792bedbf3e4ee84","F",50,92000,322,2,1,1,4,77.99,9.75,31.45,2
"473","9aba5058cb4f483da896335a1479a944","F",65,119000,321,5,5,4,15,370.27,12.77,34.62,19
"474","5063e15e15b849e9a05c49ab68e9f2d9","M",55,76000,375,6,4,4,10,211.66,8.82,32.76,39
"475","7e527b19f70b4aeeb1e99ed78aca1598","M",71,95000,842,6,5,3,9,220.38,9.58,35.45,20
"476","8c0d71b9f13b4906a7be84a55cc57e27","F",34,46000,1036,3,3,1,13,115.3,5.76,17.63,2
"477","696493b9f616411a878d4a9b946e6196","M",81,65000,336,4,3,1,1,5.28,0.59,5.28,9
"478","1f3375bf55ad4d6d9fe17395db638f98","F",65,98000,1800,6,4,2,4,119.43,7.46,39.97,24
"479","54a637c5dd8b429d82815e71d3f4ac26","F",63,62000,123,4,4,1,1,12.65,1.27,12.65,14
"480","2956c29de4bb442cb1959389dfc541ca","M",73,58000,791,5,5,4,6,99.88,4.99,33.69,14
"481","6e87e9e5ecc847849e15939467ac7d4c","F",84,77000,182,4,2,2,2,58.75,5.88,30.24,14
"482","6ec36134940f43aeb43cffa2011a6d26","F",55,62000,44,6,6,0,0,0,0,0,18
"483","d791a7a91a0343c4885594c348211fb2","M",63,70000,306,5,2,5,10,232.58,10.57,33.23,23
"484","461e13a14a074077b3ebd7ad0174e02b","F",24,51000,102,2,1,2,10,142.22,9.48,19.95,7
"485","dbb4766b7dd94ca2b83a855312a3ebe9","M",36,74000,1823,2,1,1,8,37.12,3.09,10.42,3
"486","0b86e2ad1f2140db8dc4db1b71e1e73a","M",56,69000,780,3,3,1,6,117.29,9.02,30.86,15
"487","440244d2fe344c3c99478e7aefc1facd","F",65,119000,451,4,4,1,3,108.74,9.06,42,22
"488","22617705eec442e0b7b43e5c5f56fb17","M",75,75000,34,1,1,0,0,0,0,0,5
"489","55d72207fe92480a8cd03bdd46e1fe84","M",71,114000,737,4,3,4,10,267.97,12.76,33.62,23
"490","e1581a9a6ff04491bb5342143cd4876d","M",71,118000,214,5,4,5,5,93.85,4.94,23.14,40
"491","ae37927ce8524f43b2174b77d89263a3","M",61,39000,458,5,3,2,14,36.69,1.53,8.24,19
"492","644ac06dc9b34a5bbd237a465cf47571","O",73,88000,132,3,3,1,4,109.89,9.99,35.6,7
"493","4c4f170b362f4e539e89251a27cb37cc","M",19,73000,127,3,3,1,5,93.23,7.77,26.56,10
"494","a200b438d32b4faa98f2b914b1ba7937","F",64,34000,368,4,1,3,5,38.68,2.98,12.38,14
"495","70938b2cdda040a4b513a39d9ac381ed","F",66,112000,280,5,2,3,6,193.6,12.1,44.97,22
"496","dbb37c0caad54f4a979a8121de79d0a2","M",37,59000,152,5,5,1,3,51.14,3.65,22.78,12
